Date,Ticker,Attribute,Value
2020-02-25,AMZN,High,101.7300033569336
2020-02-26,AMZN,High,100.7334976196289
2020-02-27,AMZN,High,98.75
2020-02-28,AMZN,High,94.48799896240234
2020-03-02,AMZN,High,97.72550201416016
2020-03-03,AMZN,High,99.81649780273438
2020-03-04,AMZN,High,98.9000015258789
2020-03-05,AMZN,High,98.03600311279297
2020-03-06,AMZN,High,95.54350280761719
2020-03-09,AMZN,High,93.13849639892578
2020-03-10,AMZN,High,94.7135009765625
2020-03-11,AMZN,High,93.56600189208984
2020-03-12,AMZN,High,88.25
2020-03-13,AMZN,High,89.31549835205078
2020-03-16,AMZN,High,87.97250366210938
2020-03-17,AMZN,High,92.88899993896484
2020-03-18,AMZN,High,92.08300018310547
2020-03-19,AMZN,High,97.25
2020-03-20,AMZN,High,97.8499984741211
2020-03-23,AMZN,High,95.97000122070312
2020-03-24,AMZN,High,97.75
2020-03-25,AMZN,High,97.51300048828125
2020-03-26,AMZN,High,97.82450103759766
2020-03-27,AMZN,High,96.989501953125
2020-03-30,AMZN,High,98.68150329589844
2020-03-31,AMZN,High,99.6510009765625
2020-04-01,AMZN,High,97.24800109863281
2020-04-02,AMZN,High,96.37650299072266
2020-04-03,AMZN,High,96.31649780273438
2020-04-06,AMZN,High,99.9260025024414
2020-04-07,AMZN,High,101.78600311279297
2020-04-08,AMZN,High,102.19999694824219
2020-04-09,AMZN,High,102.6500015258789
2020-04-13,AMZN,High,109.0
2020-04-14,AMZN,High,114.5999984741211
2020-04-15,AMZN,High,116.66850280761719
2020-04-16,AMZN,High,123.05000305175781
2020-04-17,AMZN,High,120.0
2020-04-20,AMZN,High,122.2490005493164
2020-04-21,AMZN,High,121.41549682617188
2020-04-22,AMZN,High,119.69999694824219
2020-04-23,AMZN,High,121.21099853515625
2020-04-24,AMZN,High,121.02149963378906
2020-04-27,AMZN,High,122.24400329589844
2020-04-28,AMZN,High,118.67500305175781
2020-04-29,AMZN,High,119.59449768066406
2020-04-30,AMZN,High,123.75
2020-05-01,AMZN,High,118.12200164794922
2020-05-04,AMZN,High,116.3489990234375
2020-05-05,AMZN,High,117.55000305175781
2020-05-06,AMZN,High,117.87249755859375
2020-05-07,AMZN,High,118.80000305175781
2020-05-08,AMZN,High,119.36199951171875
2020-05-11,AMZN,High,120.9834976196289
2020-05-12,AMZN,High,120.94999694824219
2020-05-13,AMZN,High,120.38500213623047
2020-05-14,AMZN,High,119.56849670410156
2020-05-15,AMZN,High,120.55000305175781
2020-05-18,AMZN,High,121.6500015258789
2020-05-19,AMZN,High,124.25
2020-05-20,AMZN,High,125.00050354003906
2020-05-21,AMZN,High,126.27249908447266
2020-05-22,AMZN,High,123.49250030517578
2020-05-26,AMZN,High,123.0999984741211
2020-05-27,AMZN,High,120.67900085449219
2020-05-28,AMZN,High,121.84850311279297
2020-05-29,AMZN,High,122.11849975585938
2020-06-01,AMZN,High,123.84649658203125
2020-06-02,AMZN,High,123.67649841308594
2020-06-03,AMZN,High,124.4000015258789
2020-06-04,AMZN,High,125.37699890136719
2020-06-05,AMZN,High,124.43250274658203
2020-06-08,AMZN,High,126.5
2020-06-09,AMZN,High,131.32150268554688
2020-06-10,AMZN,High,136.11749267578125
2020-06-11,AMZN,High,133.56900024414062
2020-06-12,AMZN,High,131.07400512695312
2020-06-15,AMZN,High,129.1999969482422
2020-06-16,AMZN,High,131.0
2020-06-17,AMZN,High,132.75
2020-06-18,AMZN,High,132.98199462890625
2020-06-19,AMZN,High,134.8715057373047
2020-06-22,AMZN,High,135.75
2020-06-23,AMZN,High,139.15550231933594
2020-06-24,AMZN,High,139.8000030517578
2020-06-25,AMZN,High,137.81149291992188
2020-06-26,AMZN,High,139.1284942626953
2020-06-29,AMZN,High,134.83999633789062
2020-06-30,AMZN,High,138.48150634765625
2020-07-01,AMZN,High,144.75
2020-07-02,AMZN,High,147.7779998779297
2020-07-06,AMZN,High,152.99400329589844
2020-07-07,AMZN,High,153.4774932861328
2020-07-08,AMZN,High,154.19850158691406
2020-07-09,AMZN,High,159.69400024414062
2020-07-10,AMZN,High,160.75
2020-07-13,AMZN,High,167.21449279785156
2020-07-14,AMZN,High,156.36900329589844
2020-07-15,AMZN,High,154.91749572753906
2020-07-16,AMZN,High,151.60000610351562
2020-07-17,AMZN,High,151.1999969482422
2020-07-20,AMZN,High,160.0679931640625
2020-07-21,AMZN,High,162.0290069580078
2020-07-22,AMZN,High,157.5
2020-07-23,AMZN,High,154.9134979248047
2020-07-24,AMZN,High,151.57899475097656
2020-07-27,AMZN,High,154.89999389648438
2020-07-28,AMZN,High,153.85450744628906
2020-07-29,AMZN,High,151.95799255371094
2020-07-30,AMZN,High,154.60000610351562
2020-07-31,AMZN,High,162.34100341796875
2020-08-03,AMZN,High,159.1999969482422
2020-08-04,AMZN,High,158.36199951171875
2020-08-05,AMZN,High,160.67950439453125
2020-08-06,AMZN,High,162.37350463867188
2020-08-07,AMZN,High,162.04049682617188
2020-08-10,AMZN,High,158.62550354003906
2020-08-11,AMZN,High,157.96099853515625
2020-08-12,AMZN,High,158.71949768066406
2020-08-13,AMZN,High,160.87600708007812
2020-08-14,AMZN,High,158.91200256347656
2020-08-17,AMZN,High,159.74850463867188
2020-08-18,AMZN,High,166.0
2020-08-19,AMZN,High,165.7949981689453
2020-08-20,AMZN,High,165.63099670410156
2020-08-21,AMZN,High,165.72000122070312
2020-08-24,AMZN,High,169.01600646972656
2020-08-25,AMZN,High,167.8699951171875
2020-08-26,AMZN,High,172.58700561523438
2020-08-27,AMZN,High,172.64999389648438
2020-08-28,AMZN,High,171.6685028076172
2020-08-31,AMZN,High,174.75
2020-09-01,AMZN,High,175.69349670410156
2020-09-02,AMZN,High,177.6125030517578
2020-09-03,AMZN,High,174.42050170898438
2020-09-04,AMZN,High,169.0749969482422
2020-09-08,AMZN,High,162.54249572753906
2020-09-09,AMZN,High,165.15899658203125
2020-09-10,AMZN,High,167.4945068359375
2020-09-11,AMZN,High,160.86700439453125
2020-09-14,AMZN,High,159.3695068359375
2020-09-15,AMZN,High,158.75100708007812
2020-09-16,AMZN,High,159.36199951171875
2020-09-17,AMZN,High,151.47149658203125
2020-09-18,AMZN,High,151.88999938964844
2020-09-21,AMZN,High,148.10000610351562
2020-09-22,AMZN,High,156.69949340820312
2020-09-23,AMZN,High,156.35000610351562
2020-09-24,AMZN,High,153.46499633789062
2020-09-25,AMZN,High,155.07699584960938
2020-09-28,AMZN,High,158.7519989013672
2020-09-29,AMZN,High,159.41299438476562
2020-09-30,AMZN,High,160.6439971923828
2020-10-01,AMZN,High,161.1999969482422
2020-10-02,AMZN,High,159.7899932861328
2020-10-05,AMZN,High,160.12649536132812
2020-10-06,AMZN,High,159.10000610351562
2020-10-07,AMZN,High,160.0
2020-10-08,AMZN,High,161.6645050048828
2020-10-09,AMZN,High,164.44949340820312
2020-10-12,AMZN,High,174.81199645996094
2020-10-13,AMZN,High,174.61900329589844
2020-10-14,AMZN,High,173.24400329589844
2020-10-15,AMZN,High,167.79400634765625
2020-10-16,AMZN,High,169.98300170898438
2020-10-19,AMZN,High,166.4499969482422
2020-10-20,AMZN,High,163.3000030517578
2020-10-21,AMZN,High,161.69400024414062
2020-10-22,AMZN,High,159.9375
2020-10-23,AMZN,High,160.26649475097656
2020-10-26,AMZN,High,164.1490020751953
2020-10-27,AMZN,High,164.58299255371094
2020-10-28,AMZN,High,163.2010040283203
2020-10-29,AMZN,High,162.8625030517578
2020-10-30,AMZN,High,158.35000610351562
2020-11-02,AMZN,High,153.98550415039062
2020-11-03,AMZN,High,153.7449951171875
2020-11-04,AMZN,High,162.24249267578125
2020-11-05,AMZN,High,168.33999633789062
2020-11-06,AMZN,High,166.10000610351562
2020-11-09,AMZN,High,164.4499969482422
2020-11-10,AMZN,High,155.6999969482422
2020-11-11,AMZN,High,156.95750427246094
2020-11-12,AMZN,High,158.79400634765625
2020-11-13,AMZN,High,157.08599853515625
2020-11-16,AMZN,High,157.13499450683594
2020-11-17,AMZN,High,159.46249389648438
2020-11-18,AMZN,High,157.0
2020-11-19,AMZN,High,156.25
2020-11-20,AMZN,High,156.64450073242188
2020-11-23,AMZN,High,156.9875030517578
2020-11-24,AMZN,High,156.71249389648438
2020-11-25,AMZN,High,159.89999389648438
2020-11-27,AMZN,High,160.8094940185547
2020-11-30,AMZN,High,161.41949462890625
2020-12-01,AMZN,High,162.44749450683594
2020-12-02,AMZN,High,161.60000610351562
2020-12-03,AMZN,High,161.4320068359375
2020-12-04,AMZN,High,159.91050720214844
2020-12-07,AMZN,High,159.03799438476562
2020-12-08,AMZN,High,159.2064971923828
2020-12-09,AMZN,High,158.72149658203125
2020-12-10,AMZN,High,157.10499572753906
2020-12-11,AMZN,High,155.93350219726562
2020-12-14,AMZN,High,159.52349853515625
2020-12-15,AMZN,High,159.4250030517578
2020-12-16,AMZN,High,162.35000610351562
2020-12-17,AMZN,High,163.17550659179688
2020-12-18,AMZN,High,162.4709930419922
2020-12-21,AMZN,High,161.34849548339844
2020-12-22,AMZN,High,161.10000610351562
2020-12-23,AMZN,High,160.50650024414062
2020-12-24,AMZN,High,160.10000610351562
2020-12-28,AMZN,High,165.1999969482422
2020-12-29,AMZN,High,167.53250122070312
2020-12-30,AMZN,High,167.10499572753906
2020-12-31,AMZN,High,164.14599609375
2021-01-04,AMZN,High,163.60000610351562
2021-01-05,AMZN,High,161.16900634765625
2021-01-06,AMZN,High,159.87550354003906
2021-01-07,AMZN,High,160.427001953125
2021-01-08,AMZN,High,159.53199768066406
2021-01-11,AMZN,High,157.81900024414062
2021-01-12,AMZN,High,157.10699462890625
2021-01-13,AMZN,High,159.49749755859375
2021-01-14,AMZN,High,158.89999389648438
2021-01-15,AMZN,High,157.12750244140625
2021-01-19,AMZN,High,157.25
2021-01-20,AMZN,High,163.99000549316406
2021-01-21,AMZN,High,167.42750549316406
2021-01-22,AMZN,High,166.0955047607422
2021-01-25,AMZN,High,168.1945037841797
2021-01-26,AMZN,High,166.89999389648438
2021-01-27,AMZN,High,167.3260040283203
2021-01-28,AMZN,High,165.08399963378906
2021-01-29,AMZN,High,161.84950256347656
2021-02-01,AMZN,High,167.51300048828125
2021-02-02,AMZN,High,171.38699340820312
2021-02-03,AMZN,High,171.6999969482422
2021-02-04,AMZN,High,167.35000610351562
2021-02-05,AMZN,High,168.85000610351562
2021-02-08,AMZN,High,168.25
2021-02-09,AMZN,High,166.89999389648438
2021-02-10,AMZN,High,165.8975067138672
2021-02-11,AMZN,High,164.60000610351562
2021-02-12,AMZN,High,164.0124969482422
2021-02-16,AMZN,High,165.4149932861328
2021-02-17,AMZN,High,166.04550170898438
2021-02-18,AMZN,High,166.89999389648438
2021-02-19,AMZN,High,166.6750030517578
2021-02-22,AMZN,High,161.61599731445312
2021-02-23,AMZN,High,160.2364959716797
2021-02-24,AMZN,High,158.56149291992188
2021-02-25,AMZN,High,158.91299438476562
2021-02-26,AMZN,High,156.1219940185547
2021-03-01,AMZN,High,157.47799682617188
2021-03-02,AMZN,High,158.17599487304688
2021-03-03,AMZN,High,155.38900756835938
2021-03-04,AMZN,High,152.906494140625
2021-03-05,AMZN,High,150.4499969482422
2021-03-08,AMZN,High,153.22950744628906
2021-03-09,AMZN,High,154.54800415039062
2021-03-10,AMZN,High,155.822998046875
2021-03-11,AMZN,High,156.58900451660156
2021-03-12,AMZN,High,154.94900512695312
2021-03-15,AMZN,High,154.11199951171875
2021-03-16,AMZN,High,156.44549560546875
2021-03-17,AMZN,High,158.65249633789062
2021-03-18,AMZN,High,155.8314971923828
2021-03-19,AMZN,High,153.864501953125
2021-03-22,AMZN,High,156.32899475097656
2021-03-23,AMZN,High,159.10000610351562
2021-03-24,AMZN,High,158.0155029296875
2021-03-25,AMZN,High,155.48899841308594
2021-03-26,AMZN,High,152.83299255371094
2021-03-29,AMZN,High,154.5625
2021-03-30,AMZN,High,153.64999389648438
2021-03-31,AMZN,High,155.9665069580078
2021-04-01,AMZN,High,158.1219940185547
2021-04-05,AMZN,High,161.79800415039062
2021-04-06,AMZN,High,162.36549377441406
2021-04-07,AMZN,High,165.1804962158203
2021-04-08,AMZN,High,166.22500610351562
2021-04-09,AMZN,High,168.61000061035156
2021-04-12,AMZN,High,169.7519989013672
2021-04-13,AMZN,High,171.60000610351562
2021-04-14,AMZN,High,170.2064971923828
2021-04-15,AMZN,High,169.85000610351562
2021-04-16,AMZN,High,170.33999633789062
2021-04-19,AMZN,High,171.79649353027344
2021-04-20,AMZN,High,169.14950561523438
2021-04-21,AMZN,High,168.14300537109375
2021-04-22,AMZN,High,168.64349365234375
2021-04-23,AMZN,High,168.75
2021-04-26,AMZN,High,171.42250061035156
2021-04-27,AMZN,High,173.0
2021-04-28,AMZN,High,174.49400329589844
2021-04-29,AMZN,High,175.72250366210938
2021-04-30,AMZN,High,177.6999969482422
2021-05-03,AMZN,High,174.33250427246094
2021-05-04,AMZN,High,168.3990020751953
2021-05-05,AMZN,High,167.73500061035156
2021-05-06,AMZN,High,165.72000122070312
2021-05-07,AMZN,High,166.54449462890625
2021-05-10,AMZN,High,164.14999389648438
2021-05-11,AMZN,High,161.89999389648438
2021-05-12,AMZN,High,160.39700317382812
2021-05-13,AMZN,High,160.19200134277344
2021-05-14,AMZN,High,161.4429931640625
2021-05-17,AMZN,High,164.6374969482422
2021-05-18,AMZN,High,165.60000610351562
2021-05-19,AMZN,High,161.7375030517578
2021-05-20,AMZN,High,162.98399353027344
2021-05-21,AMZN,High,162.83450317382812
2021-05-24,AMZN,High,162.8975067138672
2021-05-25,AMZN,High,163.99099731445312
2021-05-26,AMZN,High,164.7864990234375
2021-05-27,AMZN,High,163.01800537109375
2021-05-28,AMZN,High,162.39950561523438
2021-06-01,AMZN,High,162.5489959716797
2021-06-02,AMZN,High,161.75
2021-06-03,AMZN,High,160.7220001220703
2021-06-04,AMZN,High,161.0500030517578
2021-06-07,AMZN,High,160.39999389648438
2021-06-08,AMZN,High,163.97650146484375
2021-06-09,AMZN,High,164.87899780273438
2021-06-10,AMZN,High,167.5500030517578
2021-06-11,AMZN,High,168.32899475097656
2021-06-14,AMZN,High,169.25
2021-06-15,AMZN,High,169.84950256347656
2021-06-16,AMZN,High,171.3175048828125
2021-06-17,AMZN,High,174.86000061035156
2021-06-18,AMZN,High,175.35000610351562
2021-06-21,AMZN,High,174.10000610351562
2021-06-22,AMZN,High,176.18899536132812
2021-06-23,AMZN,High,176.0500030517578
2021-06-24,AMZN,High,176.2429962158203
2021-06-25,AMZN,High,173.24099731445312
2021-06-28,AMZN,High,172.39999389648438
2021-06-29,AMZN,High,172.80149841308594
2021-06-30,AMZN,High,173.5800018310547
2021-07-01,AMZN,High,172.85000610351562
2021-07-02,AMZN,High,175.58599853515625
2021-07-06,AMZN,High,184.2740020751953
2021-07-07,AMZN,High,186.7100067138672
2021-07-08,AMZN,High,187.99949645996094
2021-07-09,AMZN,High,187.39999389648438
2021-07-12,AMZN,High,187.864501953125
2021-07-13,AMZN,High,188.6540069580078
2021-07-14,AMZN,High,185.88299560546875
2021-07-15,AMZN,High,184.77000427246094
2021-07-16,AMZN,High,182.30299377441406
2021-07-19,AMZN,High,177.510498046875
2021-07-20,AMZN,High,179.60000610351562
2021-07-21,AMZN,High,179.32249450683594
2021-07-22,AMZN,High,182.00100708007812
2021-07-23,AMZN,High,183.3054962158203
2021-07-26,AMZN,High,185.60400390625
2021-07-27,AMZN,High,184.9250030517578
2021-07-28,AMZN,High,182.92100524902344
2021-07-29,AMZN,High,181.8975067138672
2021-07-30,AMZN,High,168.40699768066406
2021-08-02,AMZN,High,167.9459991455078
2021-08-03,AMZN,High,169.5500030517578
2021-08-04,AMZN,High,169.44400024414062
2021-08-05,AMZN,High,169.4499969482422
2021-08-06,AMZN,High,168.75
2021-08-09,AMZN,High,167.74400329589844
2021-08-10,AMZN,High,167.89999389648438
2021-08-11,AMZN,High,166.88499450683594
2021-08-12,AMZN,High,165.72549438476562
2021-08-13,AMZN,High,165.30349731445312
2021-08-16,AMZN,High,165.0
2021-08-17,AMZN,High,164.02450561523438
2021-08-18,AMZN,High,162.7050018310547
2021-08-19,AMZN,High,161.64999389648438
2021-08-20,AMZN,High,160.3905029296875
2021-08-23,AMZN,High,164.0449981689453
2021-08-24,AMZN,High,165.77450561523438
2021-08-25,AMZN,High,166.0500030517578
2021-08-26,AMZN,High,166.60000610351562
2021-08-27,AMZN,High,167.61599731445312
2021-08-30,AMZN,High,172.25
2021-08-31,AMZN,High,173.62899780273438
2021-09-01,AMZN,High,176.35000610351562
2021-09-02,AMZN,High,175.59800720214844
2021-09-03,AMZN,High,174.1334991455078
2021-09-07,AMZN,High,176.4044952392578
2021-09-08,AMZN,High,177.281494140625
2021-09-09,AMZN,High,177.49949645996094
2021-09-10,AMZN,High,175.42250061035156
2021-09-13,AMZN,High,174.8979949951172
2021-09-14,AMZN,High,174.3404998779297
2021-09-15,AMZN,High,174.27099609375
2021-09-16,AMZN,High,174.62750244140625
2021-09-17,AMZN,High,174.87049865722656
2021-09-20,AMZN,High,170.9499969482422
2021-09-21,AMZN,High,168.98500061035156
2021-09-22,AMZN,High,169.4499969482422
2021-09-23,AMZN,High,171.447998046875
2021-09-24,AMZN,High,171.46299743652344
2021-09-27,AMZN,High,170.77850341796875
2021-09-28,AMZN,High,168.45950317382812
2021-09-29,AMZN,High,167.56500244140625
2021-09-30,AMZN,High,166.3925018310547
2021-10-01,AMZN,High,165.45849609375
2021-10-04,AMZN,High,163.99949645996094
2021-10-05,AMZN,High,163.0364990234375
2021-10-06,AMZN,High,163.2169952392578
2021-10-07,AMZN,High,166.28750610351562
2021-10-08,AMZN,High,166.07150268554688
2021-10-11,AMZN,High,164.62950134277344
2021-10-12,AMZN,High,163.37649536132812
2021-10-13,AMZN,High,164.41900634765625
2021-10-14,AMZN,High,165.6300048828125
2021-10-15,AMZN,High,170.52099609375
2021-10-18,AMZN,High,172.45849609375
2021-10-19,AMZN,High,172.7344970703125
2021-10-20,AMZN,High,173.14300537109375
2021-10-21,AMZN,High,172.01400756835938
2021-10-22,AMZN,High,171.49200439453125
2021-10-25,AMZN,High,167.38999938964844
2021-10-26,AMZN,High,170.80599975585938
2021-10-27,AMZN,High,171.85000610351562
2021-10-28,AMZN,High,173.9499969482422
2021-10-29,AMZN,High,168.74099731445312
2021-11-01,AMZN,High,168.79299926757812
2021-11-02,AMZN,High,166.55599975585938
2021-11-03,AMZN,High,169.74600219726562
2021-11-04,AMZN,High,174.93150329589844
2021-11-05,AMZN,High,178.3125
2021-11-08,AMZN,High,178.9499969482422
2021-11-09,AMZN,High,179.68850708007812
2021-11-10,AMZN,High,180.2725067138672
2021-11-11,AMZN,High,177.16200256347656
2021-11-12,AMZN,High,177.0364990234375
2021-11-15,AMZN,High,179.69400024414062
2021-11-16,AMZN,High,178.8249969482422
2021-11-17,AMZN,High,179.3625030517578
2021-11-18,AMZN,High,185.2100067138672
2021-11-19,AMZN,High,188.1074981689453
2021-11-22,AMZN,High,185.67300415039062
2021-11-23,AMZN,High,181.05250549316406
2021-11-24,AMZN,High,180.6820068359375
2021-11-26,AMZN,High,181.6750030517578
2021-11-29,AMZN,High,179.8000030517578
2021-11-30,AMZN,High,179.2884979248047
2021-12-01,AMZN,High,177.99400329589844
2021-12-02,AMZN,High,174.63499450683594
2021-12-03,AMZN,High,173.49349975585938
2021-12-06,AMZN,High,173.69549560546875
2021-12-07,AMZN,High,177.49949645996094
2021-12-08,AMZN,High,177.17999267578125
2021-12-09,AMZN,High,176.96949768066406
2021-12-10,AMZN,High,175.927001953125
2021-12-13,AMZN,High,172.10000610351562
2021-12-14,AMZN,High,169.49899291992188
2021-12-15,AMZN,High,173.60000610351562
2021-12-16,AMZN,High,174.16600036621094
2021-12-17,AMZN,High,170.89849853515625
2021-12-20,AMZN,High,167.87449645996094
2021-12-21,AMZN,High,170.7165069580078
2021-12-22,AMZN,High,172.0500030517578
2021-12-23,AMZN,High,171.97500610351562
2021-12-27,AMZN,High,172.9429931640625
2021-12-28,AMZN,High,172.17599487304688
2021-12-29,AMZN,High,171.21200561523438
2021-12-30,AMZN,High,170.88800048828125
2020-01-02,GOOGL,High,68.43399810791016
2020-01-03,GOOGL,High,68.6875
2020-01-06,GOOGL,High,69.91600036621094
2020-01-07,GOOGL,High,70.17500305175781
2020-01-08,GOOGL,High,70.59249877929688
2020-01-09,GOOGL,High,71.43399810791016
2020-01-10,GOOGL,High,71.74700164794922
2020-01-13,GOOGL,High,72.0739974975586
2020-01-14,GOOGL,High,72.13150024414062
2020-01-15,GOOGL,High,72.03900146484375
2020-01-16,GOOGL,High,72.53500366210938
2020-01-17,GOOGL,High,74.02749633789062
2020-01-21,GOOGL,High,74.49400329589844
2020-01-22,GOOGL,High,75.02899932861328
2020-01-23,GOOGL,High,74.67500305175781
2020-01-24,GOOGL,High,74.70999908447266
2020-01-27,GOOGL,High,71.8290023803711
2020-01-28,GOOGL,High,72.73999786376953
2020-01-29,GOOGL,High,73.20700073242188
2020-01-30,GOOGL,High,72.76249694824219
2020-01-31,GOOGL,High,73.4834976196289
2020-02-03,GOOGL,High,74.31500244140625
2020-02-04,GOOGL,High,73.36699676513672
2020-02-05,GOOGL,High,73.22899627685547
2020-02-06,GOOGL,High,74.0780029296875
2020-02-07,GOOGL,High,74.26249694824219
2020-02-10,GOOGL,High,75.44400024414062
2020-02-11,GOOGL,High,76.49400329589844
2020-02-12,GOOGL,High,76.01499938964844
2020-02-13,GOOGL,High,76.29750061035156
2020-02-14,GOOGL,High,76.00250244140625
2020-02-18,GOOGL,High,76.52799987792969
2020-02-19,GOOGL,High,76.53700256347656
2020-02-20,GOOGL,High,76.35350036621094
2020-02-21,GOOGL,High,75.54750061035156
2020-02-24,GOOGL,High,71.81900024414062
2020-02-25,GOOGL,High,71.84249877929688
2020-02-26,GOOGL,High,70.68350219726562
2020-02-27,GOOGL,High,68.47000122070312
2020-02-28,GOOGL,High,67.12249755859375
2020-03-02,GOOGL,High,69.37349700927734
2020-03-03,GOOGL,High,70.40950012207031
2020-03-04,GOOGL,High,69.13899993896484
2020-03-05,GOOGL,High,67.68150329589844
2020-03-06,GOOGL,High,65.13749694824219
2020-03-09,GOOGL,High,62.63650131225586
2020-03-10,GOOGL,High,63.79249954223633
2020-03-11,GOOGL,High,62.846500396728516
2020-03-12,GOOGL,High,59.4375
2020-03-13,GOOGL,High,60.720001220703125
2020-03-16,GOOGL,High,57.27349853515625
2020-03-17,GOOGL,High,56.29999923706055
2020-03-18,GOOGL,High,55.2495002746582
2020-03-19,GOOGL,High,57.63050079345703
2020-03-20,GOOGL,High,56.92399978637695
2020-03-23,GOOGL,High,53.34550094604492
2020-03-24,GOOGL,High,56.666500091552734
2020-03-25,GOOGL,High,57.30849838256836
2020-03-26,GOOGL,High,58.57400131225586
2020-03-27,GOOGL,High,57.5525016784668
2020-03-30,GOOGL,High,57.54999923706055
2020-03-31,GOOGL,High,58.66999816894531
2020-04-01,GOOGL,High,56.47100067138672
2020-04-02,GOOGL,High,56.13850021362305
2020-04-03,GOOGL,High,55.93949890136719
2020-04-06,GOOGL,High,59.537498474121094
2020-04-07,GOOGL,High,61.03900146484375
2020-04-08,GOOGL,High,60.744998931884766
2020-04-09,GOOGL,High,61.0994987487793
2020-04-13,GOOGL,High,60.72600173950195
2020-04-14,GOOGL,High,63.787498474121094
2020-04-15,GOOGL,High,63.75550079345703
2020-04-16,GOOGL,High,63.667999267578125
2020-04-17,GOOGL,High,64.5
2020-04-20,GOOGL,High,63.840999603271484
2020-04-21,GOOGL,High,62.5
2020-04-22,GOOGL,High,63.99399948120117
2020-04-23,GOOGL,High,64.40750122070312
2020-04-24,GOOGL,High,63.885501861572266
2020-04-27,GOOGL,High,64.70500183105469
2020-04-28,GOOGL,High,64.23799896240234
2020-04-29,GOOGL,High,68.00749969482422
2020-04-30,GOOGL,High,67.5
2020-05-01,GOOGL,High,67.57150268554688
2020-05-04,GOOGL,High,66.22350311279297
2020-05-05,GOOGL,High,68.55049896240234
2020-05-06,GOOGL,High,68.43450164794922
2020-05-07,GOOGL,High,68.80000305175781
2020-05-08,GOOGL,High,69.83200073242188
2020-05-11,GOOGL,High,70.77649688720703
2020-05-12,GOOGL,High,70.71649932861328
2020-05-13,GOOGL,High,69.2665023803711
2020-05-14,GOOGL,High,67.86849975585938
2020-05-15,GOOGL,High,68.72899627685547
2020-05-18,GOOGL,High,69.63800048828125
2020-05-19,GOOGL,High,69.62449645996094
2020-05-20,GOOGL,High,70.60150146484375
2020-05-21,GOOGL,High,70.822998046875
2020-05-22,GOOGL,High,70.8499984741211
2020-05-26,GOOGL,High,72.25550079345703
2020-05-27,GOOGL,High,71.26750183105469
2020-05-28,GOOGL,High,72.2229995727539
2020-05-29,GOOGL,High,71.83650207519531
2020-06-01,GOOGL,High,72.0790023803711
2020-06-02,GOOGL,High,72.1500015258789
2020-06-03,GOOGL,High,72.45050048828125
2020-06-04,GOOGL,High,72.06600189208984
2020-06-05,GOOGL,High,72.31500244140625
2020-06-08,GOOGL,High,72.44999694824219
2020-06-09,GOOGL,High,73.38999938964844
2020-06-10,GOOGL,High,73.63849639892578
2020-06-11,GOOGL,High,72.58000183105469
2020-06-12,GOOGL,High,71.72550201416016
2020-06-15,GOOGL,High,71.25
2020-06-16,GOOGL,High,72.8584976196289
2020-06-17,GOOGL,High,73.11000061035156
2020-06-18,GOOGL,High,72.64849853515625
2020-06-19,GOOGL,High,72.2249984741211
2020-06-22,GOOGL,High,72.54750061035156
2020-06-23,GOOGL,High,73.76000213623047
2020-06-24,GOOGL,High,73.78949737548828
2020-06-25,GOOGL,High,72.11599731445312
2020-06-26,GOOGL,High,71.85099792480469
2020-06-29,GOOGL,High,69.9000015258789
2020-06-30,GOOGL,High,71.19999694824219
2020-07-01,GOOGL,High,72.42400360107422
2020-07-02,GOOGL,High,74.4260025024414
2020-07-06,GOOGL,High,75.5
2020-07-07,GOOGL,High,76.06600189208984
2020-07-08,GOOGL,High,75.55850219726562
2020-07-09,GOOGL,High,76.45700073242188
2020-07-10,GOOGL,High,77.06700134277344
2020-07-13,GOOGL,High,78.81800079345703
2020-07-14,GOOGL,High,76.13999938964844
2020-07-15,GOOGL,High,76.81649780273438
2020-07-16,GOOGL,High,75.79550170898438
2020-07-17,GOOGL,High,76.17150115966797
2020-07-20,GOOGL,High,78.45050048828125
2020-07-21,GOOGL,High,79.35250091552734
2020-07-22,GOOGL,High,78.3489990234375
2020-07-23,GOOGL,High,78.51750183105469
2020-07-24,GOOGL,High,75.77149963378906
2020-07-27,GOOGL,High,76.87799835205078
2020-07-28,GOOGL,High,76.30049896240234
2020-07-29,GOOGL,High,76.66649627685547
2020-07-30,GOOGL,High,77.04450225830078
2020-07-31,GOOGL,High,75.2509994506836
2020-08-03,GOOGL,High,74.8864974975586
2020-08-04,GOOGL,High,74.65550231933594
2020-08-05,GOOGL,High,74.5
2020-08-06,GOOGL,High,75.3134994506836
2020-08-07,GOOGL,High,76.00450134277344
2020-08-10,GOOGL,High,75.35749816894531
2020-08-11,GOOGL,High,75.52200317382812
2020-08-12,GOOGL,High,75.58350372314453
2020-08-13,GOOGL,High,76.84850311279297
2020-08-14,GOOGL,High,75.989501953125
2020-08-17,GOOGL,High,76.18900299072266
2020-08-18,GOOGL,High,77.86849975585938
2020-08-19,GOOGL,High,78.44300079345703
2020-08-20,GOOGL,High,79.00849914550781
2020-08-21,GOOGL,High,79.59400177001953
2020-08-24,GOOGL,High,80.43900299072266
2020-08-25,GOOGL,High,80.44400024414062
2020-08-26,GOOGL,High,82.6395034790039
2020-08-27,GOOGL,High,82.39949798583984
2020-08-28,GOOGL,High,82.06749725341797
